date,symbol,day_flow_usd,sum21_usd,cumulative_usd
2024-03-20,HODL,1462858,50176703,165254241
2024-03-21,HODL,1791965,48905560,167046206
2024-03-22,HODL,4094483,49398913,171140689
2024-03-25,HODL,1579017,49042721,172719706
2024-03-26,HODL,3548916,50560377,176268622
2024-03-27,HODL,3297998,51056054,179566620
2024-03-28,HODL,1152994,48829175,180719614
2024-03-29,HODL,3394361,50817133,184113975
2024-04-01,HODL,2660113,51943392,186774088
2024-04-02,HODL,2132251,53069028,188906339
2024-04-03,HODL,2973925,52875126,191880264
2024-04-04,HODL,3660137,55404095,195540401
2024-04-05,HODL,2787499,54997098,198327900
2024-04-08,HODL,5029709,57863719,203357609
2024-04-09,HODL,1889316,58210462,205246925
2024-04-10,HODL,1731751,58355726,206978676
2024-04-11,HODL,1650798,58053351,208629474
2024-04-12,HODL,1984234,57479799,210613708
2024-04-15,HODL,900808,53954081,211514516
2024-04-16,HODL,1333981,53418222,212848497
2024-04-17,HODL,1862080,50919194,214710577
2024-04-18,HODL,1264716,50721052,215975293
2024-04-19,HODL,2556612,51485699,218531905
2024-04-22,HODL,1859097,49250313,220391002
2024-04-23,HODL,2483165,50154461,222874167
2024-04-24,HODL,2491732,49097277,225365899
2024-04-25,HODL,1557024,47356303,226922923
2024-04-26,HODL,852756,47056065,227775679
2024-04-29,HODL,1674126,45335830,229449805
2024-04-30,HODL,1452971,44128688,230902776
2024-05-01,HODL,1462697,43459134,232365473
2024-05-02,HODL,3209073,43694282,235574546
2024-05-03,HODL,1658064,41692209,237232610
2024-05-06,HODL,2200072,41104782,239432682
2024-05-07,HODL,3176770,39251843,242609452
2024-05-08,HODL,1846343,39208870,244455795
2024-05-09,HODL,1073487,38550606,245529282
2024-05-10,HODL,2344577,39244385,247873859
2024-05-13,HODL,1609479,38869630,249483338
2024-05-14,HODL,1417879,39386701,250901217
2024-05-15,HODL,1488780,39541500,252389997
2024-05-16,HODL,2832474,40511894,255222471
2024-05-17,HODL,814471,40061649,256036942
2024-05-20,HODL,1802021,39307058,257838963
2024-05-21,HODL,1422545,38870506,259261508
2024-05-22,HODL,972883,37360224,260234391
2024-05-23,HODL,2216827,37085319,262451218
2024-05-24,HODL,2128784,37657079,264580002
2024-05-27,HODL,1427446,38231769,266007448
2024-05-28,HODL,1721942,38279585,267729390
2024-05-29,HODL,1166049,37992663,268895439
2024-05-30,HODL,3074671,39604637,271970110
2024-05-31,HODL,1475456,37871020,273445566
2024-06-03,HODL,2111591,38324547,275557157
2024-06-04,HODL,1327407,37451882,276884564
2024-06-05,HODL,2185528,36460640,279070092
2024-06-06,HODL,1177013,35791310,280247105
2024-06-07,HODL,1679439,36397262,281926544
2024-06-10,HODL,3789440,37842125,285715984
2024-06-11,HODL,2586178,38818824,288302162
2024-06-12,HODL,1453737,38854682,289755899
2024-06-13,HODL,2912121,40278023,292668020
2024-06-14,HODL,1595600,39041149,294263620
2024-06-17,HODL,2177806,40404484,296441426
2024-06-18,HODL,1121036,39723499,297562462
2024-06-19,HODL,3225747,41526701,300788209
2024-06-20,HODL,3478630,44032448,304266839
2024-06-21,HODL,1873005,43688626,306139844
2024-06-24,HODL,1911688,43471530,308051532
2024-06-25,HODL,1078908,43122992,309130440
2024-06-26,HODL,1582518,42983568,310712958
2024-06-27,HODL,1562457,43379976,312275415
2024-06-28,HODL,1603925,41909230,313879340
2024-07-01,HODL,1388221,41821995,315267561
2024-07-02,HODL,1638647,41349051,316906208
2024-07-03,HODL,4043954,44065598,320950162
2024-07-04,HODL,3520922,45400992,324471084
2024-07-05,HODL,1816062,46040041,326287146
2024-07-08,HODL,3017885,47378487,329305031
2024-07-09,HODL,2479845,46068892,331784876
2024-07-10,HODL,1056543,44539257,332841419
2024-07-11,HODL,1506127,44591647,334347546
2024-07-12,HODL,2193297,43872823,336540843
2024-07-15,HODL,814309,43091532,337355152
2024-07-16,HODL,869733,41783459,338224885
2024-07-17,HODL,4093399,44755822,342318284
2024-07-18,HODL,2077395,43607470,344395679
2024-07-19,HODL,1908506,42037346,346304185
2024-07-22,HODL,1438251,41602592,347742436
2024-07-23,HODL,1187061,40877965,348929497
2024-07-24,HODL,1074563,40873620,350004060
2024-07-25,HODL,876999,40168101,350881059
2024-07-26,HODL,1990900,40596544,352871959
2024-07-29,HODL,2885521,41878140,355757480
2024-07-30,HODL,2133965,42623884,357891445
2024-07-31,HODL,1170570,42155807,359062015
2024-08-01,HODL,670926,38782779,359732941
2024-08-02,HODL,1564204,36826061,361297145
2024-08-05,HODL,1937744,36947743,363234889
2024-08-06,HODL,1339768,35269626,364574657
2024-08-07,HODL,3180420,35970201,367755077
2024-08-08,HODL,2841595,37755253,370596672
2024-08-09,HODL,2384555,38633681,372981227
2024-08-12,HODL,3101954,39542338,376083181
2024-08-13,HODL,2487404,41215433,378570585
2024-08-14,HODL,2130293,42475993,380700878
2024-08-15,HODL,1735568,40118162,382436446
2024-08-16,HODL,3688553,41729320,386124999
2024-08-19,HODL,2108651,41929465,388233650
2024-08-20,HODL,2294473,42785687,390528123
2024-08-21,HODL,2137369,43735995,392665492
2024-08-22,HODL,1865921,44527353,394531413
2024-08-23,HODL,4003229,47653583,398534642
2024-08-26,HODL,2255893,47918576,400790535
2024-08-27,HODL,2769105,47802160,403559640
2024-08-28,HODL,2658789,48326984,406218429
2024-08-29,HODL,3736812,50893226,409955241
2024-08-30,HODL,1718555,51940855,411673796
2024-09-02,HODL,1433881,51810532,413107677
2024-09-03,HODL,3529146,53401934,416636823
2024-09-04,HODL,3725438,55787604,420362261
2024-09-05,HODL,1103411,53710595,421465672
2024-09-06,HODL,1318101,52187101,422783773
2024-09-09,HODL,2414788,52217334,425198561
2024-09-10,HODL,2901188,52016568,428099749
2024-09-11,HODL,1796591,51325755,429896340
2024-09-12,HODL,3389214,52584676,433285554
2024-09-13,HODL,1743317,52592425,435028871
2024-09-16,HODL,2766277,51670149,437795148
2024-09-17,HODL,2348133,51909631,440143281
2024-09-18,HODL,2582414,52197572,442725695
2024-09-19,HODL,1988112,52048315,444713807
2024-09-20,HODL,1503013,51685407,446216820
2024-09-23,HODL,1566992,49249170,447783812
2024-09-24,HODL,1717636,48710913,449501448
2024-09-25,HODL,1013437,46955245,450514885
2024-09-26,HODL,2045647,46342103,452560532
2024-09-27,HODL,1564754,44170045,454125286
2024-09-30,HODL,1367844,43819334,455493130
2024-10-01,HODL,2473595,44859048,457966725
2024-10-02,HODL,1714665,43044567,459681390
2024-10-03,HODL,2533513,41852642,462214903
2024-10-04,HODL,2770933,43520164,464985836
2024-10-07,HODL,2346534,44548597,467332370
2024-10-08,HODL,1396366,43530175,468728736
2024-10-09,HODL,1287582,41916569,470016318
2024-10-10,HODL,1225606,41345584,471241924
2024-10-11,HODL,1795218,39751588,473037142
2024-10-14,HODL,1216032,39224303,474253174
2024-10-15,HODL,1508651,37966677,475761825
2024-10-16,HODL,2158404,37776948,477920229
2024-10-17,HODL,1985112,37179646,479905341
2024-10-18,HODL,2051861,37243395,481957202
2024-10-21,HODL,2018917,37759299,483976119
2024-10-22,HODL,2362778,38555085,486338897
2024-10-23,HODL,1247844,38085293,487586741
2024-10-24,HODL,3747561,40819417,491334302
2024-10-25,HODL,939536,39713306,492273838
2024-10-28,HODL,3343747,41492299,495617585
2024-10-29,HODL,1125848,41250303,496743433
2024-10-30,HODL,3615391,42392099,500358824
2024-10-31,HODL,1584640,42262074,501943464
2024-11-01,HODL,2114225,41842786,504057689
2024-11-05,HODL,1618158,40690011,505675847
2024-11-06,HODL,847412,39190889,506523259
2024-11-07,HODL,1786662,39581185,508309921
2024-11-08,HODL,1128216,39421819,509438137
2024-11-09,HODL,2044400,40240613,511482537
2024-11-12,HODL,2796334,41241729,514278871
2024-11-13,HODL,3253861,43279558,517532732
2024-11-14,HODL,1450805,43221712,518983537
2024-11-15,HODL,3320060,44383368,522303597
2024-11-16,HODL,2299785,44698041,524603382
2024-11-19,HODL,1154707,43800887,525758089
2024-11-20,HODL,696290,42478260,526454379
2024-11-21,HODL,949912,41065394,527404291
2024-11-22,HODL,2038773,41856323,529443064
2024-11-23,HODL,2250680,40359442,531693744
2024-11-26,HODL,982853,40402759,532676597
2024-11-27,HODL,2877572,39936584,535554169
2024-11-28,HODL,1413479,40224215,536967648
2024-11-29,HODL,885858,37494682,537853506
2024-11-30,HODL,994294,36904336,538847800
2024-12-03,HODL,1585347,36375458,540433147
2024-12-04,HODL,1586602,36343902,542019749
2024-12-05,HODL,1080460,36576950,543100209
2024-12-06,HODL,1187275,35977563,544287484
2024-12-07,HODL,3187714,38037061,547475198
2024-12-10,HODL,2256767,38249428,549731965
2024-12-11,HODL,1022147,36475241,550754112
2024-12-12,HODL,2619714,35841094,553373826
2024-12-13,HODL,1610541,36000830,554984367
2024-12-14,HODL,2076671,34757441,557061038
2024-12-17,HODL,2942353,35400009,560003391
2024-12-18,HODL,1951486,36196788,561954877
2024-12-19,HODL,1426832,36927330,563381709
2024-12-20,HODL,1396409,37373827,564778118
2024-12-21,HODL,1867184,37202238,566645302
2024-12-24,HODL,1146784,36098342,567792086
2024-12-25,HODL,2185130,37300619,569977216
2024-12-26,HODL,2737292,37160339,572714508
2024-12-27,HODL,1756811,37503671,574471319
2024-12-28,HODL,2349974,38967787,576821293
2024-12-31,HODL,1863638,39837131,578684931
2025-01-01,HODL,1405158,39656942,580090089
2025-01-02,HODL,1335906,39406246,581425995
2025-01-03,HODL,2869837,41195623,584295832
2025-01-04,HODL,1503256,41511604,585799088
2025-01-07,HODL,2326735,40650625,588125823
2025-01-08,HODL,2755157,41149015,590880980
2025-01-09,HODL,2237318,42364186,593118298
2025-01-10,HODL,1855071,41599543,594973369
2025-01-11,HODL,2286909,42275911,597260278
2025-01-14,HODL,1071881,41271121,598332159
2025-01-15,HODL,2610292,40939060,600942451
2025-01-16,HODL,2539324,41526898,603481775
2025-01-17,HODL,1174662,41274728,604656437
2025-01-18,HODL,2653777,42532096,607310214
2025-01-21,HODL,1622008,42286920,608932222
2025-01-22,HODL,1210371,42350507,610142593
2025-01-23,HODL,884043,41049420,611026636
2025-01-24,HODL,2051006,40363134,613077642
2025-01-25,HODL,726475,39332798,613804117
2025-01-28,HODL,1259720,38242544,615063837
2025-01-29,HODL,2694547,39073453,617758384
2025-01-30,HODL,1418535,39086830,619176919
2025-01-31,HODL,2134041,39884965,621310960
2025-02-01,HODL,1932298,38947426,623243258
2025-02-04,HODL,2652474,40096644,625895732
2025-02-05,HODL,2451977,40221886,628347709
2025-02-06,HODL,1009672,38476401,629357381
2025-02-07,HODL,1262611,37501694,630619992
2025-02-08,HODL,3708807,39355430,634328799
2025-02-11,HODL,1695165,38763686,636023964
2025-02-12,HODL,1599212,39291017,637623176
2025-02-13,HODL,1807520,38488245,639430696
2025-02-14,HODL,2676351,38625272,642107047
2025-02-15,HODL,1800096,39250706,643907143
2025-02-18,HODL,856435,37453364,644763578
2025-02-19,HODL,3134763,38966119,647898341
2025-02-20,HODL,1997788,39753536,649896129
2025-02-21,HODL,2088382,40957875,651984511
2025-02-22,HODL,1248574,40155443,653233085
2025-02-25,HODL,2354733,41783701,655587818
2025-02-26,HODL,1385429,41909410,656973247
2025-02-27,HODL,2462377,41677240,659435624
2025-02-28,HODL,2774487,43033192,662210111
2025-03-01,HODL,820654,41719805,663030765
2025-03-04,HODL,2068712,41856219,665099477
2025-03-05,HODL,1393300,40597045,666492777
2025-03-06,HODL,1926795,40071863,668419572
2025-03-07,HODL,2725433,41787624,671145005
2025-03-08,HODL,1091540,41616553,672236545
2025-03-10,HODL,1242253,39149999,673478798
2025-03-11,HODL,2492694,39947528,675971492
2025-03-12,HODL,1289963,39638279,677261455
2025-03-13,HODL,1604901,39435660,678866356
2025-03-14,HODL,1991554,38750863,680857910
2025-03-17,HODL,1312967,38263734,682170877
2025-03-18,HODL,3724938,41132237,685895815
2025-03-19,HODL,2805405,40802879,688701220
2025-03-20,HODL,2114141,40919232,690815361
2025-03-21,HODL,1939421,40770271,692754782
2025-03-24,HODL,1600885,41122582,694355667
2025-03-25,HODL,1241117,40008966,695596784
2025-03-26,HODL,1859524,40483061,697456308
2025-03-27,HODL,1726355,39747039,699182663
2025-03-28,HODL,1948606,38921158,701131269
2025-03-31,HODL,1319473,39419977,702450742
2025-04-01,HODL,1738051,39089316,704188793
2025-04-02,HODL,908143,38604159,705096936
2025-04-03,HODL,2280188,38957552,707377124
2025-04-04,HODL,3869916,40102035,711247040
2025-04-07,HODL,3698512,42709007,714945552
2025-04-08,HODL,1816630,43283384,716762182
2025-04-09,HODL,957027,41747717,717719209
2025-04-10,HODL,2229332,42687086,719948541
2025-04-11,HODL,955410,42037595,720903951
2025-04-14,HODL,2090125,42136166,722994076
2025-04-15,HODL,2225924,43049123,725220000
2025-04-16,HODL,1526309,40850494,726746309
2025-04-17,HODL,2689701,40734790,729436010
2025-04-18,HODL,1428315,40048964,730864325
2025-04-21,HODL,2451933,40561476,733316258
2025-04-22,HODL,1073991,40034582,734390249
2025-04-23,HODL,2021792,40815257,736412041
2025-04-24,HODL,2707135,41662868,739119176
2025-04-25,HODL,2036821,41973334,741155997
2025-04-28,HODL,1219502,41244230,742375499
2025-04-29,HODL,3244048,43168805,745619547
2025-04-30,HODL,709438,42140192,746328985
2025-05-01,HODL,1739505,42971554,748068490
2025-05-02,HODL,1862529,42553895,749931019
2025-05-05,HODL,2717857,41401836,752648876
2025-05-06,HODL,1627360,39330684,754276236
2025-05-07,HODL,2473644,39987698,756749880
2025-05-08,HODL,1453643,40484314,758203523
2025-05-09,HODL,1446417,39701399,759649940
2025-05-12,HODL,2457652,41203641,762107592
2025-05-13,HODL,2277120,41390636,764384712
2025-05-14,HODL,1521619,40686331,765906331
2025-05-15,HODL,2059590,41219612,767965921
2025-05-16,HODL,924377,39454288,768890298
2025-05-19,HODL,1860265,39886238,770750563
2025-05-20,HODL,3105592,40539897,773856155
2025-05-21,HODL,2935670,42401576,776791825
2025-05-22,HODL,2866211,43245995,779658036
2025-05-23,HODL,2715509,43254369,782373545
2025-05-26,HODL,2317115,43534663,784690660
2025-05-27,HODL,3127915,45443076,787818575
2025-05-28,HODL,1896905,44095933,789715480
2025-05-29,HODL,1164285,44550780,790879765
2025-05-30,HODL,3161239,45972514,794041004
2025-06-02,HODL,1162683,45272668,795203687
2025-06-03,HODL,2882684,45437495,798086371
2025-06-04,HODL,2688613,46498748,800774984
2025-06-05,HODL,1268328,45293432,802043312
2025-06-06,HODL,2081449,45921238,804124761
2025-06-09,HODL,1145426,45620247,805270187
2025-06-10,HODL,2365847,45528442,807636034
2025-06-11,HODL,2886777,46138099,810522811
2025-06-12,HODL,2154635,46771115,812677446
2025-06-13,HODL,2590074,47301599,815267520
2025-06-16,HODL,1041813,47419035,816309333
2025-06-17,HODL,1587778,47146548,817897111
2025-06-18,HODL,2499632,46540588,820396743
2025-06-19,HODL,2024648,45629566,822421391
2025-06-20,HODL,1818803,44582158,824240194
2025-06-23,HODL,2113023,43979672,826353217
2025-06-24,HODL,2748234,44410791,829101451
2025-06-25,HODL,1417121,42699997,830518572
2025-06-26,HODL,856510,41659602,831375082
2025-06-27,HODL,1367394,41862711,832742476
2025-06-30,HODL,3274346,41975818,836016822
2025-07-01,HODL,2239174,43052309,838255996
2025-07-02,HODL,1970850,42140475,840226846
2025-07-03,HODL,1592870,41044732,841819716
2025-07-04,HODL,2931665,42708069,844751381
2025-07-07,HODL,2914317,43540937,847665698
2025-07-08,HODL,3222607,45618118,850888305
2025-07-09,HODL,3354990,46607261,854243295
2025-07-10,HODL,2138935,45859419,856382230
2025-07-11,HODL,1698647,45403431,858080877
2025-07-14,HODL,2770640,45583997,860851517
2025-07-15,HODL,1305118,45847302,862156635
2025-07-16,HODL,3223845,47483369,865380480
2025-07-17,HODL,2037312,47021049,867417792
2025-07-18,HODL,1299759,46296160,868717551
2025-07-21,HODL,2394668,46872025,871112219
2025-07-22,HODL,1665479,46424481,872777698
2025-07-23,HODL,2721445,46397692,875499143
2025-07-24,HODL,2215113,47195684,877714256
2025-07-25,HODL,1600662,47939836,879314918
2025-07-28,HODL,1610470,48182912,880925388
2025-07-29,HODL,1182792,46091358,882108180
2025-07-30,HODL,837868,44690052,882946048
2025-07-31,HODL,1358936,44078138,884304984
2025-08-01,HODL,1184638,43669906,885489622
2025-08-04,HODL,1106029,41844270,886595651
2025-08-05,HODL,2536346,41466299,889131997
2025-08-06,HODL,2358490,40602182,891490487
2025-08-07,HODL,2736647,39983839,894227134
2025-08-08,HODL,1365111,39210015,895592245
2025-08-11,HODL,748970,38260338,896341215
2025-08-12,HODL,2469469,37959167,898810684
2025-08-13,HODL,2354023,39008072,901164707
2025-08-14,HODL,2180999,37965226,903345706
2025-08-15,HODL,1537649,37465563,904883355
2025-08-18,HODL,2441354,38607158,907324709
2025-08-19,HODL,3000849,39213339,910325558
2025-08-20,HODL,1699216,39247076,912024774
2025-08-21,HODL,2153777,38679408,914178551
2025-08-22,HODL,1947926,38412221,916126477
2025-08-25,HODL,1451611,38263170,917578088
2025-08-26,HODL,2349764,39002464,919927852
2025-08-27,HODL,2629100,40448772,922556952
2025-08-28,HODL,2831749,42442653,925388701
2025-08-29,HODL,2374337,43458054,927763038
2025-09-01,HODL,1223336,43496752,928986374
2025-09-02,HODL,1055313,43446036,930041687
2025-09-03,HODL,1738809,42648499,931780496
2025-09-04,HODL,1072077,41362086,932852573
2025-09-05,HODL,1963240,40588679,934815813
2025-09-08,HODL,2499769,41723337,937315582
2025-09-09,HODL,1262909,42237276,938578491
2025-09-10,HODL,2843864,42611671,941422355
2025-09-11,HODL,1341229,41598877,942763584
2025-09-12,HODL,2164486,41582364,944928070
2025-09-15,HODL,2241227,42285942,947169297
2025-09-16,HODL,1792252,41636840,948961549
2025-09-17,HODL,915167,39551158,949876716
2025-09-18,HODL,2132715,39984657,952009431
2025-09-19,HODL,2341832,40172712,954351263
2025-09-22,HODL,2234271,40459057,956585534
2025-09-23,HODL,1846092,40853538,958431626
2025-09-24,HODL,3782208,42285982,962213834
2025-09-25,HODL,3216803,42873685,965430637
2024-01-11,BRRR,1897539,0,1897539
2024-01-12,BRRR,1574655,0,3472194
2024-01-13,BRRR,1798593,0,5270787
2024-01-16,BRRR,2752554,0,8023341
2024-01-17,BRRR,2889397,0,10912738
2024-01-18,BRRR,1191993,0,12104731
2024-01-19,BRRR,2557279,0,14662010
2024-01-20,BRRR,1702933,0,16364943
2024-01-23,BRRR,1175542,0,17540485
2024-01-24,BRRR,2572979,0,20113464
2024-01-25,BRRR,2037812,0,22151276
2024-01-26,BRRR,2714620,0,24865896
2024-01-27,BRRR,2232507,0,27098403
2024-01-30,BRRR,1675839,0,28774242
2024-01-31,BRRR,1351941,0,30126183
2024-02-01,BRRR,1452655,0,31578838
2024-02-02,BRRR,1590989,0,33169827
2024-02-03,BRRR,1569960,0,34739787
2024-02-06,BRRR,2873304,0,37613091
2024-02-07,BRRR,1595455,0,39208546
2024-02-08,BRRR,1567152,40775698,40775698
2024-02-09,BRRR,1657168,40535327,42432866
2024-02-10,BRRR,1714144,40674816,44147010
2024-02-13,BRRR,634689,39510912,44781699
2024-02-14,BRRR,1660337,38418695,46442036
2024-02-15,BRRR,2767325,38296623,49209361
2024-02-16,BRRR,2188354,39292984,51397715
2024-02-17,BRRR,1266631,38002336,52664346
2024-02-20,BRRR,699517,36998920,53363863
2024-02-21,BRRR,2372609,38195987,55736472
2024-02-22,BRRR,2000173,37623181,57736645
2024-02-23,BRRR,1512786,37098155,59249431
2024-02-24,BRRR,605188,34988723,59854619
2024-02-27,BRRR,1032229,33788445,60886848
2024-02-28,BRRR,807132,32919738,61693980
2024-02-29,BRRR,1278088,32845885,62972068
2024-03-01,BRRR,1805935,33199165,64778003
2024-03-02,BRRR,1592632,33200808,66370635
2024-03-05,BRRR,2523690,34154538,68894325
2024-03-06,BRRR,657331,31938565,69551656
2024-03-07,BRRR,1506235,31849345,71057891
2024-03-08,BRRR,2045076,32327269,73102967
2024-03-09,BRRR,781410,31451511,73884377
2024-03-11,BRRR,767580,30504947,74651957
2024-03-12,BRRR,1108128,30978386,75760085
2024-03-13,BRRR,967132,30285181,76727217
2024-03-14,BRRR,698283,28216139,77425500
2024-03-15,BRRR,1248975,27276760,78674475
2024-03-18,BRRR,1403606,27413735,80078081
2024-03-19,BRRR,517130,27231348,80595211
2024-03-20,BRRR,1710755,26569494,82305966
2024-03-21,BRRR,1129051,25698372,83435017
2024-03-22,BRRR,2574073,26759659,86009090
2024-03-25,BRRR,724810,26879281,86733900
2024-03-26,BRRR,1048142,26895194,87782042
2024-03-27,BRRR,847455,26935517,88629497
2024-03-28,BRRR,964444,26621873,89593941
2024-03-29,BRRR,1610135,26426073,91204076
2024-04-01,BRRR,1514770,26348211,92718846
2024-04-02,BRRR,1290234,25114755,94009080
2024-04-03,BRRR,1647911,26105335,95656991
2024-04-04,BRRR,1372973,25972073,97029964
2024-04-05,BRRR,1650412,25577409,98680376
2024-04-08,BRRR,966893,25762892,99647269
2024-04-09,BRRR,2532962,27528274,102180231
2024-04-10,BRRR,1549028,27969174,103729259
2024-04-11,BRRR,1153628,28155670,104882887
2024-04-12,BRRR,796186,28253573,105679073
2024-04-15,BRRR,1531876,28536474,107210949
2024-04-16,BRRR,1612910,28745778,108823859
2024-04-17,BRRR,1518681,29747329,110342540
2024-04-18,BRRR,1062170,29098744,111404710
2024-04-19,BRRR,1468894,29438587,112873604
2024-04-22,BRRR,1737774,28602288,114611378
2024-04-23,BRRR,977378,28854856,115588756
2024-04-24,BRRR,1240313,29047027,116829069
2024-04-25,BRRR,423634,28623206,117252703
2024-04-26,BRRR,1058130,28716892,118310833
2024-04-29,BRRR,1757846,28864603,120068679
2024-04-30,BRRR,501577,27851410,120570256
2024-05-01,BRRR,1106730,27667906,121676986
2024-05-02,BRRR,795735,26815730,122472721
2024-05-03,BRRR,578190,26020947,123050911
2024-05-06,BRRR,1524390,25894925,124575301
2024-05-07,BRRR,812486,25740518,125387787
2024-05-08,BRRR,1243216,24450772,126631003
2024-05-09,BRRR,1125363,24027107,127756366
2024-05-10,BRRR,1053130,23926609,128809496
2024-05-13,BRRR,1137886,24268309,129947382
2024-05-14,BRRR,1052581,23789014,130999963
2024-05-15,BRRR,473432,22649536,131473395
2024-05-16,BRRR,612494,21743349,132085889
2024-05-17,BRRR,567018,21248197,132652907
2024-05-20,BRRR,1275710,21055013,133928617
2024-05-21,BRRR,1205554,20522793,135134171
2024-05-22,BRRR,421904,19967319,135556075
2024-05-23,BRRR,656232,19383238,136212307
2024-05-24,BRRR,763339,19722943,136975646
2024-05-27,BRRR,933215,19598028,137908861
2024-05-28,BRRR,1298519,19138701,139207380
2024-05-29,BRRR,919069,19556193,140126449
2024-05-30,BRRR,587354,19036817,140713803
2024-05-31,BRRR,1017191,19258273,141730994
2024-06-03,BRRR,610516,19290599,142341510
2024-06-04,BRRR,763923,18530132,143105433
2024-06-05,BRRR,988095,18705741,144093528
2024-06-06,BRRR,1287177,18749702,145380705
2024-06-07,BRRR,1102670,18727009,146483375
2024-06-10,BRRR,596678,18270557,147080053
2024-06-11,BRRR,1011412,18144083,148091465
2024-06-12,BRRR,1159537,18251039,149251002
2024-06-13,BRRR,1069242,18846849,150320244
2024-06-14,BRRR,1701485,19935840,152021729
2024-06-17,BRRR,757060,20125882,152778789
2024-06-18,BRRR,1188682,20038854,153967471
2024-06-19,BRRR,606587,19439887,154574058
2024-06-20,BRRR,537789,19555772,155111847
2024-06-21,BRRR,1041034,19940574,156152881
2024-06-24,BRRR,772762,19949997,156925643
2024-06-25,BRRR,837426,19854208,157763069
2024-06-26,BRRR,948631,19504320,158711700
2024-06-27,BRRR,1014546,19599797,159726246
2024-06-28,BRRR,1490829,20503272,161217075
2024-07-01,BRRR,667003,20153084,161884078
2024-07-02,BRRR,1394701,20937269,163278779
2024-07-03,BRRR,642359,20815705,163921138
2024-07-04,BRRR,1020251,20847861,164941389
2024-07-05,BRRR,1067987,20628671,166009376
2024-07-08,BRRR,1115475,20641476,167124851
2024-07-09,BRRR,851162,20895960,167976013
2024-07-10,BRRR,1799498,21684046,169775511
2024-07-11,BRRR,384960,20909469,170160471
2024-07-12,BRRR,1070403,20910630,171230874
2024-07-15,BRRR,1935370,21144515,173166244
2024-07-16,BRRR,934421,21321876,174100665
2024-07-17,BRRR,545047,20678241,174645712
2024-07-18,BRRR,1140548,21212202,175786260
2024-07-19,BRRR,1400771,22075184,177187031
2024-07-22,BRRR,1596484,22630634,178783515
2024-07-23,BRRR,1488125,23345997,180271640
2024-07-24,BRRR,841328,23349899,181112968
2024-07-25,BRRR,1381223,23782491,182494191
2024-07-26,BRRR,741096,23509041,183235287
2024-07-29,BRRR,1175337,23193549,184410624
2024-07-30,BRRR,787031,23313577,185197655
2024-07-31,BRRR,1235896,23154772,186433551
2024-08-01,BRRR,462770,22975183,186896321
2024-08-02,BRRR,584582,22539514,187480903
2024-08-05,BRRR,871123,22342650,188352026
2024-08-06,BRRR,328660,21555835,188680686
2024-08-07,BRRR,548698,21253371,189229384
2024-08-08,BRRR,1658133,21112006,190887517
2024-08-09,BRRR,865349,21592395,191752866
2024-08-12,BRRR,1203952,21725944,192956818
2024-08-13,BRRR,1102703,20893277,194059521
2024-08-14,BRRR,833745,20792601,194893266
2024-08-15,BRRR,890279,21137833,195783545
2024-08-16,BRRR,313067,20310352,196096612
2024-08-19,BRRR,1528655,20438236,197625267
2024-08-20,BRRR,518262,19360014,198143529
2024-08-21,BRRR,816695,18688584,198960224
2024-08-22,BRRR,1372993,19220249,200333217
2024-08-23,BRRR,568600,18407626,200901817
2024-08-26,BRRR,1900882,19567412,202802699
2024-08-27,BRRR,374873,18766948,203177572
2024-08-28,BRRR,598526,18578443,203776098
2024-08-29,BRRR,455567,17798114,204231665
2024-08-30,BRRR,742041,18077385,204973706
2024-09-02,BRRR,1233583,18726386,206207289
2024-09-03,BRRR,426568,18281831,206633857
2024-09-04,BRRR,524493,18477664,207158350
2024-09-05,BRRR,551217,18480183,207709567
2024-09-06,BRRR,1403136,18225186,209112703
2024-09-09,BRRR,863365,18223202,209976068
2024-09-10,BRRR,1317009,18336259,211293077
2024-09-11,BRRR,1618544,18852100,212911621
2024-09-12,BRRR,727892,18746247,213639513
2024-09-13,BRRR,938385,18794353,214577898
2024-09-16,BRRR,710072,19191358,215287970
2024-09-17,BRRR,594963,18257666,215882933
2024-09-18,BRRR,981206,18720610,216864139
2024-09-19,BRRR,675859,18579774,217539998
2024-09-20,BRRR,513086,17719867,218053084
2024-09-23,BRRR,1089419,18240686,219142503
2024-09-24,BRRR,732410,17072214,219874913
2024-09-25,BRRR,861700,17559041,220736613
2024-09-26,BRRR,1088196,18048711,221824809
2024-09-27,BRRR,798860,18392004,222623669
2024-09-30,BRRR,812248,18462211,223435917
2024-10-01,BRRR,420746,17649374,223856663
2024-10-02,BRRR,1641651,18864457,225498314
2024-10-03,BRRR,1148488,19488452,226646802
2024-10-04,BRRR,1363184,20300419,228009986
2024-10-07,BRRR,920605,19817888,228930591
2024-10-08,BRRR,1586986,20541509,230517577
2024-10-09,BRRR,1308361,20532861,231825938
2024-10-10,BRRR,1856435,20770752,233682373
2024-10-11,BRRR,696639,20739499,234379012
2024-10-14,BRRR,491760,20292874,234870772
2024-10-15,BRRR,677467,20260269,235548239
2024-10-16,BRRR,551828,20217134,236100067
2024-10-17,BRRR,1608500,20844428,237708567
2024-10-18,BRRR,1666427,21834996,239374994
2024-10-21,BRRR,1352705,22674615,240727699
2024-10-22,BRRR,1407026,22992222,242134725
2024-10-23,BRRR,847737,23107549,242982462
2024-10-24,BRRR,1623954,23869803,244606416
2024-10-25,BRRR,423419,23205026,245029835
